client_id,contact_duration,number_contacts,pdays,previous_campaign_contacts,previous_outcome,campaign_outcome,last_contact_date
37039,207,1,999,0,,0,2022-07-01
37040,243,1,999,0,,1,2022-07-01
37041,112,2,999,0,,0,2022-07-01
37042,167,1,999,1,0.0,1,2022-07-01
37043,361,1,999,1,0.0,1,2022-07-01
37044,123,1,999,0,,0,2022-07-01
37045,268,2,999,0,,1,2022-07-01
37046,896,2,999,0,,1,2022-07-01
37047,665,1,999,0,,0,2022-07-01
37048,87,1,999,0,,0,2022-07-01
37049,194,1,13,1,1.0,0,2022-07-01
37050,115,1,999,1,0.0,0,2022-07-01
37051,181,1,999,1,0.0,0,2022-07-01
37052,188,2,999,0,,0,2022-07-01
37053,625,1,999,1,0.0,0,2022-07-01
37054,106,1,999,0,,0,2022-07-01
37055,74,1,999,0,,0,2022-07-01
37056,349,1,999,0,,1,2022-07-01
37057,167,1,999,0,,0,2022-07-01
37058,243,1,999,1,0.0,0,2022-07-01
37059,396,2,999,0,,0,2022-07-01
37060,90,3,999,0,,0,2022-07-01
37061,576,1,999,0,,1,2022-07-01
37062,281,1,999,0,,0,2022-07-01
37063,72,1,999,0,,0,2022-07-01
37064,122,1,999,0,,0,2022-07-01
37065,72,1,999,0,,0,2022-07-01
37066,537,2,999,1,0.0,0,2022-07-01
37067,430,2,999,0,,0,2022-07-01
37068,210,5,999,0,,1,2022-07-01
37069,286,2,999,0,,0,2022-07-01
37070,475,3,3,1,1.0,0,2022-07-01
37071,153,1,999,0,,1,2022-07-01
37072,182,3,999,0,,0,2022-07-01
37073,97,3,999,0,,1,2022-07-01
37074,64,3,999,0,,0,2022-07-01
37075,253,2,999,0,,1,2022-07-01
37076,359,2,999,0,,0,2022-07-01
37077,315,4,999,0,,0,2022-07-01
37078,104,2,999,0,,1,2022-07-01
37079,123,4,999,0,,0,2022-07-01
37080,336,4,999,0,,1,2022-07-01
37081,326,3,999,0,,0,2022-07-01
37082,219,2,999,0,,0,2022-07-01
37083,226,2,999,0,,0,2022-07-01
37084,166,7,999,1,0.0,0,2022-07-01
37085,58,3,999,0,,0,2022-07-01
37086,125,2,999,0,,1,2022-07-01
37087,91,2,999,0,,0,2022-07-01
37088,258,3,999,0,,0,2022-07-01
37089,305,7,999,0,,0,2022-07-01
37090,465,6,999,0,,0,2022-07-01
37091,1084,4,999,0,,1,2022-07-01
37092,106,3,999,0,,0,2022-07-01
37093,64,3,999,0,,0,2022-07-01
37094,139,5,999,0,,1,2022-07-01
37095,116,3,999,0,,0,2022-07-01
37096,506,2,999,0,,0,2022-07-01
37097,195,2,999,0,,0,2022-07-01
37098,82,2,999,0,,0,2022-07-01
37099,105,2,999,0,,0,2022-07-01
37100,332,2,13,2,0.0,1,2022-07-01
37101,132,4,999,0,,0,2022-07-01
37102,73,6,999,0,,0,2022-07-01
37103,822,6,13,1,1.0,1,2022-07-01
37104,51,4,999,1,0.0,0,2022-07-01
37105,148,4,999,0,,0,2022-07-01
37106,72,2,999,1,0.0,0,2022-07-01
37107,67,5,999,1,0.0,0,2022-07-01
37108,99,6,999,1,0.0,1,2022-07-01
37109,486,5,999,0,,1,2022-07-01
37110,109,3,999,0,,0,2022-07-01
37111,258,6,999,0,,0,2022-07-01
37112,573,5,999,0,,1,2022-07-01
37113,186,9,999,0,,0,2022-07-01
37114,383,6,999,0,,0,2022-07-01
37115,292,6,999,1,0.0,0,2022-07-01
37116,141,2,999,0,,0,2022-07-01
37117,151,1,999,0,,0,2022-08-01
37118,205,1,999,0,,0,2022-08-01
37119,92,1,999,0,,0,2022-08-01
37120,313,1,999,0,,0,2022-08-01
37121,576,1,4,1,1.0,1,2022-08-01
37122,219,1,999,0,,1,2022-08-01
37123,320,1,999,0,,0,2022-08-01
37124,138,1,15,1,1.0,0,2022-08-01
37125,642,1,999,0,,1,2022-08-01
37126,185,1,999,0,,1,2022-08-01
37127,600,1,999,0,,1,2022-08-01
37128,505,1,4,3,1.0,1,2022-08-01
37129,248,1,999,2,0.0,0,2022-08-01
37130,204,2,999,1,0.0,0,2022-08-01
37131,138,1,999,0,,0,2022-08-01
37132,220,1,999,0,,0,2022-08-01
37133,249,1,999,0,,1,2022-08-01
37134,259,1,999,1,0.0,0,2022-08-01
37135,158,1,999,1,0.0,0,2022-08-01
37136,270,1,999,0,,0,2022-08-01
37137,370,1,999,0,,0,2022-08-01
37138,251,1,999,0,,0,2022-08-01
37139,79,1,999,0,,0,2022-08-01
37140,432,3,4,2,1.0,0,2022-08-01
37141,305,1,999,0,,1,2022-08-01
37142,1019,2,2,1,1.0,1,2022-08-01
37143,211,1,999,0,,1,2022-08-01
37144,397,2,999,1,0.0,0,2022-08-01
37145,414,1,999,0,,1,2022-08-01
37146,290,2,4,1,1.0,1,2022-08-01
37147,277,1,999,0,,1,2022-08-01
37148,206,1,999,1,0.0,0,2022-08-01
37149,299,2,999,0,,0,2022-08-01
37150,40,3,999,0,,0,2022-08-01
37151,106,1,999,0,,0,2022-08-01
37152,254,1,999,0,,1,2022-08-01
37153,177,1,999,0,,0,2022-08-01
37154,253,1,4,2,1.0,1,2022-08-01
37155,179,2,999,1,0.0,1,2022-08-01
37156,394,1,999,0,,1,2022-08-01
37157,526,1,999,0,,0,2022-08-01
37158,156,1,999,0,,0,2022-08-01
37159,416,1,999,0,,0,2022-08-01
37160,231,2,999,0,,1,2022-08-01
37161,385,2,999,1,0.0,1,2022-08-01
37162,813,2,999,0,,0,2022-08-01
37163,157,3,4,2,1.0,1,2022-08-01
37164,131,5,999,1,0.0,0,2022-08-01
37165,175,4,999,0,,1,2022-08-01
37166,99,5,999,0,,0,2022-08-01
37167,331,2,999,0,,0,2022-08-01
37168,89,1,999,0,,0,2022-08-01
37169,155,2,4,1,1.0,1,2022-08-01
37170,320,1,999,0,,0,2022-08-01
37171,975,4,999,0,,1,2022-08-01
37172,49,3,999,0,,0,2022-08-01
37173,280,7,999,0,,0,2022-08-01
37174,126,6,999,0,,0,2022-08-01
37175,107,4,999,0,,0,2022-08-01
37176,90,2,999,0,,0,2022-08-01
37177,121,6,999,0,,0,2022-08-01
37178,148,2,4,1,1.0,0,2022-08-01
37179,161,1,999,0,,0,2022-08-01
37180,87,4,999,0,,0,2022-08-01
37181,305,1,999,0,,0,2022-08-01
37182,111,1,999,1,0.0,0,2022-08-01
37183,427,1,15,1,1.0,1,2022-08-01
37184,146,1,999,0,,0,2022-08-01
37185,144,1,999,0,,0,2022-08-01
37186,86,2,999,0,,0,2022-08-01
37187,190,1,999,0,,0,2022-08-01
37188,100,1,999,1,0.0,0,2022-08-01
37189,355,1,999,0,,1,2022-08-01
37190,472,1,999,0,,0,2022-08-01
37191,131,2,4,1,1.0,1,2022-08-01
37192,174,1,999,0,,0,2022-08-01
37193,1452,1,999,1,0.0,1,2022-08-01
37194,142,1,999,0,,0,2022-08-01
37195,135,1,999,0,,0,2022-08-01
37196,250,4,4,2,1.0,1,2022-08-01
37197,789,1,999,0,,0,2022-08-01
37198,310,2,999,1,0.0,1,2022-08-01
37199,338,1,999,0,,1,2022-08-01
37200,116,1,999,0,,0,2022-08-01
37201,130,2,999,0,,0,2022-08-01
37202,250,1,999,1,0.0,0,2022-08-01
37203,471,1,999,0,,0,2022-08-01
37204,256,1,999,0,,1,2022-08-01
37205,254,2,999,0,,1,2022-08-01
37206,550,1,999,0,,1,2022-08-01
37207,345,2,999,0,,1,2022-08-01
37208,169,2,999,0,,0,2022-08-01
37209,358,1,999,0,,1,2022-08-01
37210,107,1,999,0,,0,2022-08-01
37211,116,1,999,0,,0,2022-08-01
37212,115,2,999,0,,0,2022-08-01
37213,79,2,999,2,0.0,0,2022-08-01
37214,79,1,999,1,0.0,1,2022-08-01
37215,140,1,999,0,,0,2022-08-01
37216,107,2,999,1,0.0,0,2022-08-01
37217,131,1,999,0,,0,2022-08-01
37218,289,2,999,0,,1,2022-08-01
37219,714,1,999,0,,1,2022-08-01
37220,255,1,999,0,,1,2022-08-01
37221,78,1,999,0,,0,2022-08-01
37222,258,1,999,0,,0,2022-08-01
37223,87,1,999,0,,1,2022-08-01
37224,258,1,999,0,,0,2022-08-01
37225,273,1,999,1,0.0,1,2022-08-01
37226,88,1,999,1,0.0,0,2022-08-01
37227,530,2,999,0,,1,2022-08-01
37228,292,1,999,0,,0,2022-08-01
37229,456,1,999,0,,1,2022-08-01
37230,142,1,4,2,1.0,1,2022-08-01
37231,325,1,999,0,,1,2022-08-01
37232,1088,3,999,0,,1,2022-08-01
37233,173,2,999,0,,0,2022-08-01
37234,325,1,4,1,1.0,0,2022-08-01
37235,453,1,999,0,,1,2022-08-01
37236,295,2,4,2,1.0,1,2022-08-01
37237,239,1,15,1,1.0,0,2022-08-01
37238,121,2,999,0,,0,2022-08-01
37239,305,1,999,0,,0,2022-08-01
37240,136,1,999,3,0.0,0,2022-08-01
37241,100,1,999,0,,0,2022-08-01
37242,83,1,999,2,0.0,0,2022-08-01
37243,70,1,999,0,,0,2022-08-01
37244,99,1,999,2,0.0,0,2022-08-01
37245,262,1,4,2,1.0,1,2022-08-01
37246,119,1,999,1,0.0,0,2022-08-01
37247,121,1,999,0,,0,2022-08-01
37248,140,1,999,1,0.0,0,2022-08-01
37249,215,1,999,1,0.0,1,2022-08-01
37250,268,1,999,0,,1,2022-08-01
37251,221,1,4,1,1.0,1,2022-08-01
37252,378,2,999,1,0.0,0,2022-08-01
37253,140,1,999,0,,0,2022-08-01
37254,384,1,4,3,1.0,0,2022-08-01
37255,390,2,999,0,,0,2022-08-01
37256,88,1,999,2,0.0,0,2022-08-01
37257,135,1,999,0,,0,2022-08-01
37258,192,1,4,1,1.0,1,2022-08-01
37259,130,1,999,0,,1,2022-08-01
37260,233,2,999,0,,1,2022-08-01
37261,121,1,999,0,,0,2022-08-01
37262,353,2,999,0,,1,2022-08-01
37263,182,2,999,1,0.0,1,2022-08-01
37264,103,1,4,1,1.0,0,2022-08-01
37265,231,3,999,0,,1,2022-08-01
37266,122,3,999,0,,0,2022-08-01
37267,111,2,999,0,,0,2022-08-01
37268,255,3,999,0,,0,2022-08-01
37269,419,2,999,0,,0,2022-08-01
37270,1225,2,999,0,,0,2022-08-01
37271,54,1,999,1,0.0,0,2022-08-01
37272,328,1,999,0,,1,2022-08-01
37273,268,1,999,0,,0,2022-08-01
37274,923,1,999,1,0.0,1,2022-08-01
37275,88,1,999,0,,0,2022-08-01
37276,131,1,3,2,1.0,0,2022-08-01
37277,167,1,999,0,,1,2022-08-01
37278,133,1,999,0,,0,2022-08-01
37279,559,1,5,1,1.0,1,2022-08-01
37280,146,2,999,2,0.0,1,2022-08-01
37281,187,1,4,1,1.0,1,2022-08-01
37282,161,2,999,1,0.0,1,2022-08-01
37283,489,2,4,1,1.0,0,2022-08-01
37284,120,1,3,1,1.0,0,2022-08-01
37285,158,1,4,1,1.0,0,2022-08-01
37286,246,1,3,1,1.0,0,2022-08-01
37287,252,1,6,1,1.0,1,2022-08-01
37288,156,1,999,0,,0,2022-08-01
37289,1529,1,999,1,0.0,0,2022-08-01
37290,235,1,6,2,0.0,1,2022-08-01
37291,155,1,4,1,1.0,0,2022-08-01
37292,155,2,4,1,1.0,1,2022-08-01
37293,289,1,999,2,0.0,1,2022-08-01
37294,153,2,999,1,0.0,0,2022-08-01
37295,352,2,999,2,0.0,0,2022-08-01
37296,411,1,999,0,,0,2022-08-01
37297,107,4,2,3,1.0,0,2022-08-01
37298,89,2,4,1,1.0,0,2022-08-01
37299,85,2,999,0,,0,2022-08-01
37300,151,3,999,1,0.0,0,2022-08-01
37301,96,1,3,1,1.0,0,2022-08-01
37302,540,2,999,0,,0,2022-08-01
37303,263,2,999,0,,0,2022-08-01
37304,247,1,4,1,1.0,0,2022-08-01
37305,162,1,999,1,0.0,0,2022-08-01
37306,121,1,999,1,0.0,0,2022-08-01
37307,179,3,4,2,1.0,1,2022-08-01
37308,71,1,999,0,,0,2022-08-01
37309,157,1,3,1,1.0,0,2022-08-01
37310,213,1,999,0,,1,2022-08-01
37311,373,2,999,0,,0,2022-08-01
37312,1416,2,12,1,1.0,1,2022-08-01
37313,425,2,999,1,0.0,0,2022-08-01
37314,48,2,999,0,,0,2022-08-01
37315,329,1,999,0,,0,2022-08-01
37316,90,3,999,1,0.0,0,2022-08-01
37317,265,1,999,1,0.0,0,2022-08-01
37318,151,1,999,0,,0,2022-08-01
37319,181,1,999,0,,0,2022-08-01
37320,138,1,999,0,,0,2022-08-01
37321,265,1,4,3,1.0,1,2022-08-01
37322,157,1,999,0,,0,2022-08-01
37323,89,3,4,1,1.0,0,2022-08-01
37324,387,1,999,0,,0,2022-08-01
37325,249,3,999,0,,0,2022-08-01
37326,123,1,4,1,1.0,0,2022-08-01
37327,156,1,999,2,0.0,0,2022-08-01
37328,155,1,4,1,1.0,0,2022-08-01
37329,115,2,999,0,,0,2022-08-01
37330,704,2,999,0,,1,2022-08-01
37331,136,3,999,0,,1,2022-08-01
37332,176,2,999,1,0.0,1,2022-08-01
37333,88,1,999,1,0.0,0,2022-08-01
37334,85,1,999,1,0.0,0,2022-08-01
37335,110,1,999,0,,0,2022-08-01
37336,1398,1,999,0,,0,2022-08-01
37337,651,1,999,0,,1,2022-08-01
37338,167,1,10,4,0.0,1,2022-08-01
37339,408,1,999,0,,1,2022-08-01
37340,982,1,999,0,,0,2022-08-01
37341,140,1,999,0,,1,2022-08-01
37342,168,1,999,0,,0,2022-08-01
37343,287,1,6,1,1.0,0,2022-08-01
37344,75,1,999,1,0.0,0,2022-08-01
37345,139,3,6,1,1.0,1,2022-08-01
37346,93,1,999,1,0.0,0,2022-08-01
37347,225,1,999,2,0.0,0,2022-08-01
37348,203,1,999,0,,0,2022-08-01
37349,280,2,999,0,,0,2022-08-01
37350,159,1,999,0,,0,2022-08-01
37351,66,1,999,0,,0,2022-08-01
37352,149,1,999,1,0.0,1,2022-08-01
37353,349,1,999,3,0.0,1,2022-08-01
37354,371,1,999,0,,0,2022-08-01
37355,125,1,6,1,1.0,1,2022-08-01
37356,221,1,15,1,1.0,1,2022-08-01
37357,201,1,999,1,0.0,0,2022-08-01
37358,97,1,3,2,1.0,0,2022-08-01
37359,91,1,999,1,0.0,0,2022-08-01
37360,175,2,999,2,0.0,1,2022-08-01
37361,526,1,999,1,0.0,0,2022-08-01
37362,89,2,999,0,,1,2022-08-01
37363,206,1,999,1,0.0,1,2022-08-01
37364,477,1,999,0,,0,2022-08-01
37365,400,3,999,0,,0,2022-08-01
37366,198,1,999,0,,0,2022-08-01
37367,203,1,4,1,1.0,1,2022-08-01
37368,267,2,999,0,,1,2022-08-01
37369,120,3,999,1,0.0,0,2022-08-01
37370,589,2,999,0,,1,2022-08-01
37371,162,1,999,0,,0,2022-08-01
37372,163,3,999,0,,0,2022-08-01
37373,373,4,999,0,,0,2022-08-01
37374,464,2,999,1,0.0,1,2022-08-01
37375,113,3,999,0,,0,2022-08-01
37376,71,1,5,2,0.0,0,2022-08-01
37377,172,2,999,0,,0,2022-08-01
37378,162,1,999,0,,0,2022-08-01
37379,266,2,999,0,,0,2022-08-01
37380,68,3,999,0,,0,2022-08-01
37381,345,2,999,0,,0,2022-08-01
37382,1117,2,999,0,,0,2022-08-01
37383,159,4,999,0,,0,2022-08-01
37384,701,1,999,0,,0,2022-08-01
37385,429,2,999,0,,1,2022-08-01
37386,623,2,6,2,1.0,1,2022-08-01
37387,340,2,999,0,,0,2022-08-01
37388,137,2,4,1,1.0,1,2022-08-01
37389,174,2,999,0,,0,2022-08-01
37390,74,2,999,0,,0,2022-08-01
37391,121,1,999,0,,0,2022-08-01
37392,127,1,999,0,,0,2022-08-01
37393,182,1,4,1,1.0,1,2022-08-01
37394,668,2,15,1,1.0,1,2022-08-01
37395,449,1,999,0,,1,2022-08-01
37396,90,2,999,0,,0,2022-08-01
37397,582,1,999,0,,1,2022-08-01
37398,169,2,999,1,0.0,0,2022-08-01
37399,115,2,999,1,0.0,0,2022-08-01
37400,249,1,4,1,1.0,0,2022-08-01
37401,1336,2,999,0,,1,2022-08-01
37402,150,1,3,2,1.0,0,2022-08-01
37403,239,2,999,1,0.0,1,2022-08-01
37404,90,1,999,2,0.0,0,2022-08-01
37405,251,2,15,2,0.0,0,2022-08-01
37406,641,1,999,0,,1,2022-08-01
37407,576,1,999,0,,1,2022-08-01
37408,699,2,999,1,0.0,0,2022-08-01
37409,73,1,4,1,1.0,1,2022-08-01
37410,147,2,999,1,0.0,1,2022-08-01
37411,398,4,999,1,0.0,1,2022-08-01
37412,100,1,999,0,,0,2022-08-01
37413,119,4,999,0,,0,2022-08-01
37414,313,2,999,1,0.0,1,2022-08-01
37415,90,2,4,1,1.0,0,2022-08-01
37416,307,1,999,0,,1,2022-08-01
37417,236,1,4,1,1.0,0,2022-08-01
37418,131,1,999,1,0.0,1,2022-08-01
37419,267,1,999,0,,1,2022-08-01
37420,93,1,4,3,1.0,0,2022-08-01
37421,417,1,999,0,,1,2022-08-01
37422,87,1,999,2,0.0,0,2022-08-01
37423,77,3,999,0,,0,2022-08-01
37424,82,1,999,0,,0,2022-08-01
37425,810,3,999,2,0.0,1,2022-08-01
37426,161,2,999,0,,0,2022-08-01
37427,150,2,999,0,,0,2022-08-01
37428,305,3,999,1,0.0,0,2022-08-01
37429,202,1,999,0,,0,2022-08-01
37430,332,1,999,0,,1,2022-08-01
37431,153,1,999,0,,0,2022-08-01
37432,113,1,999,0,,0,2022-08-01
37433,338,2,4,1,1.0,1,2022-08-01
37434,96,1,999,0,,0,2022-08-01
37435,71,1,999,0,,0,2022-08-01
37436,301,1,999,0,,0,2022-08-01
37437,123,1,999,0,,0,2022-08-01
37438,192,1,999,0,,0,2022-08-01
37439,363,1,4,2,1.0,0,2022-08-01
37440,96,2,4,1,1.0,0,2022-08-01
37441,188,1,999,0,,0,2022-08-01
37442,124,1,1,1,1.0,0,2022-08-01
37443,174,1,999,0,,0,2022-08-01
37444,44,1,3,1,1.0,0,2022-08-01
37445,222,2,999,2,0.0,0,2022-08-01
37446,246,1,999,0,,0,2022-08-01
37447,96,1,999,1,0.0,0,2022-08-01
37448,120,1,999,1,0.0,0,2022-08-01
37449,243,1,999,0,,0,2022-08-01
37450,543,1,999,0,,0,2022-08-01
37451,227,1,999,0,,0,2022-08-01
37452,162,1,3,1,1.0,0,2022-08-01
37453,289,2,999,0,,1,2022-08-01
37454,298,1,999,0,,0,2022-08-01
37455,331,2,999,0,,0,2022-08-01
37456,111,5,999,0,,0,2022-08-01
37457,489,5,999,0,,1,2022-08-01
37458,255,2,999,1,0.0,0,2022-08-01
37459,73,2,4,1,1.0,0,2022-08-01
37460,101,4,999,2,0.0,0,2022-08-01
37461,784,3,15,3,0.0,1,2022-08-01
37462,222,1,999,0,,1,2022-08-01
37463,425,2,999,0,,1,2022-08-01
37464,181,1,999,0,,0,2022-08-01
37465,254,3,3,1,1.0,1,2022-08-01
37466,1175,3,999,0,,0,2022-08-01
37467,414,1,999,0,,1,2022-08-01
37468,102,1,4,1,1.0,0,2022-08-01
37469,200,1,999,1,0.0,0,2022-08-01
37470,148,2,999,0,,1,2022-08-01
37471,220,2,999,1,0.0,0,2022-08-01
37472,402,2,999,0,,0,2022-08-01
37473,315,2,4,1,1.0,1,2022-08-01
37474,105,1,999,0,,0,2022-08-01
37475,368,1,999,0,,0,2022-08-01
37476,150,3,999,1,0.0,0,2022-08-01
37477,485,3,4,1,1.0,0,2022-08-01
37478,282,1,999,0,,1,2022-08-01
37479,307,1,999,1,0.0,0,2022-08-01
37480,399,1,999,1,0.0,1,2022-08-01
37481,164,1,999,0,,0,2022-08-01
37482,791,2,999,0,,0,2022-08-01
37483,1152,2,6,1,1.0,0,2022-08-01
37484,138,2,999,1,0.0,0,2022-08-01
37485,138,2,999,0,,0,2022-08-01
37486,328,2,999,0,,0,2022-08-01
37487,72,3,999,0,,0,2022-08-01
37488,136,1,999,2,0.0,0,2022-08-01
37489,192,3,999,0,,1,2022-08-01
37490,78,2,999,0,,0,2022-08-01
37491,347,2,999,0,,0,2022-08-01
37492,464,4,999,0,,1,2022-08-01
37493,189,2,4,1,1.0,0,2022-08-01
37494,160,1,999,0,,0,2022-08-01
37495,293,2,4,2,1.0,1,2022-08-01
37496,233,1,999,0,,0,2022-08-01
37497,105,1,999,0,,0,2022-08-01
37498,227,2,999,1,0.0,1,2022-08-01
37499,100,1,999,0,,0,2022-08-01
37500,57,1,999,0,,0,2022-08-01
37501,129,1,999,0,,0,2022-08-01
37502,74,2,999,0,,0,2022-08-01
37503,103,1,4,1,1.0,0,2022-08-01
37504,213,1,999,0,,0,2022-08-01
37505,284,1,999,1,0.0,0,2022-08-01
37506,219,1,999,0,,0,2022-08-01
37507,477,2,999,0,,1,2022-08-01
37508,73,1,999,1,0.0,0,2022-08-01
37509,204,3,999,1,0.0,1,2022-08-01
37510,726,1,999,0,,0,2022-08-01
37511,75,1,999,1,0.0,0,2022-08-01
37512,344,1,999,1,0.0,0,2022-08-01
37513,135,1,4,3,1.0,0,2022-08-01
37514,112,1,999,0,,0,2022-08-01
37515,99,1,999,0,,0,2022-08-01
37516,185,2,4,2,1.0,0,2022-08-01
37517,371,2,999,0,,0,2022-08-01
37518,143,1,3,1,1.0,0,2022-08-01
37519,99,1,999,0,,0,2022-08-01
37520,146,1,999,0,,0,2022-08-01
37521,284,1,999,0,,0,2022-08-01
37522,738,1,999,0,,1,2022-08-01
37523,75,1,4,2,1.0,0,2022-08-01
37524,320,2,3,1,1.0,1,2022-08-01
37525,135,2,999,0,,0,2022-08-01
37526,92,2,999,1,0.0,0,2022-08-01
37527,53,2,3,1,1.0,0,2022-08-01
37528,240,2,999,0,,0,2022-08-01
37529,479,1,999,0,,1,2022-08-01
37530,154,2,999,0,,0,2022-08-01
37531,236,3,999,0,,0,2022-08-01
37532,238,2,999,1,0.0,0,2022-08-01
37533,158,1,999,0,,0,2022-08-01
37534,275,1,999,0,,0,2022-08-01
37535,319,4,3,2,1.0,0,2022-08-01
37536,354,3,999,0,,1,2022-08-01
37537,126,2,999,0,,0,2022-08-01
37538,275,6,999,0,,1,2022-08-01
37539,182,2,999,2,0.0,0,2022-08-01
37540,150,2,999,0,,1,2022-08-01
37541,233,2,999,0,,0,2022-08-01
37542,176,2,999,0,,0,2022-08-01
37543,156,2,999,0,,1,2022-08-01
37544,172,4,999,0,,1,2022-08-01
37545,185,3,999,1,0.0,0,2022-08-01
37546,126,3,999,0,,0,2022-08-01
37547,180,1,6,2,0.0,0,2022-08-01
37548,98,1,999,1,0.0,0,2022-08-01
37549,117,1,999,0,,0,2022-08-01
37550,225,1,999,0,,1,2022-08-01
37551,209,2,4,2,1.0,1,2022-08-01
37552,319,1,999,1,0.0,0,2022-08-01
37553,257,1,999,1,0.0,0,2022-08-01
37554,230,1,999,0,,0,2022-08-01
37555,436,1,13,1,1.0,1,2022-08-01
37556,415,1,999,0,,0,2022-08-01
37557,260,1,999,0,,0,2022-08-01
37558,92,3,4,2,1.0,0,2022-08-01
37559,326,3,999,0,,1,2022-08-01
37560,253,1,999,0,,0,2022-08-01
37561,78,1,999,1,0.0,0,2022-08-01
37562,260,2,999,1,0.0,0,2022-08-01
37563,190,2,999,1,0.0,0,2022-08-01
37564,107,3,999,0,,0,2022-08-01
37565,186,1,999,0,,1,2022-08-01
37566,137,1,3,1,1.0,1,2022-08-01
37567,105,1,999,0,,0,2022-08-01
37568,125,1,999,0,,1,2022-08-01
37569,553,1,999,0,,0,2022-08-01
37570,94,4,999,0,,1,2022-08-01
37571,276,2,999,0,,1,2022-08-01
37572,182,6,999,1,0.0,1,2022-08-01
37573,100,2,999,0,,1,2022-08-01
37574,482,2,999,0,,0,2022-08-01
37575,201,1,999,0,,1,2022-08-01
37576,88,5,999,0,,0,2022-08-01
37577,391,3,999,1,0.0,1,2022-08-01
37578,190,3,999,1,0.0,1,2022-08-01
37579,498,2,999,1,0.0,1,2022-08-01
37580,880,3,999,0,,1,2022-08-01
37581,153,2,3,1,1.0,0,2022-08-01
37582,260,3,999,0,,1,2022-08-01
37583,148,2,999,0,,0,2022-08-01
37584,142,2,999,1,0.0,0,2022-08-01
37585,99,3,999,0,,0,2022-08-01
37586,70,3,999,0,,0,2022-08-01
37587,140,11,999,0,,0,2022-08-01
37588,211,3,999,0,,1,2022-08-01
37589,224,3,999,0,,0,2022-08-01
37590,159,2,4,2,1.0,0,2022-08-01
37591,313,4,999,2,0.0,0,2022-08-01
37592,297,1,999,0,,0,2022-08-01
37593,110,1,999,2,0.0,0,2022-08-01
37594,405,1,999,0,,1,2022-08-01
37595,80,1,999,1,0.0,0,2022-08-01
37596,138,1,999,0,,0,2022-08-01
37597,308,1,15,1,1.0,1,2022-08-01
37598,43,1,999,2,0.0,0,2022-08-01
37599,116,1,999,0,,0,2022-08-01
37600,75,1,999,0,,0,2022-08-01
37601,152,1,999,0,,0,2022-08-01
37602,348,1,999,0,,1,2022-08-01
37603,186,1,999,0,,1,2022-08-01
37604,199,1,999,0,,1,2022-08-01
37605,133,1,999,0,,0,2022-08-01
37606,551,2,999,0,,0,2022-08-01
37607,123,1,999,0,,0,2022-08-01
37608,80,1,999,0,,0,2022-08-01
37609,286,1,999,0,,1,2022-08-01
37610,163,1,6,1,1.0,1,2022-08-01
37611,156,1,999,0,,0,2022-08-01
37612,97,2,999,0,,0,2022-08-01
37613,220,1,999,0,,1,2022-08-01
37614,473,1,999,0,,0,2022-08-01
37615,122,1,999,0,,0,2022-08-01
37616,237,1,999,1,0.0,0,2022-08-01
37617,109,1,999,1,0.0,0,2022-08-01
37618,115,1,999,0,,0,2022-08-01
37619,123,1,999,0,,0,2022-08-01
37620,123,2,15,1,1.0,0,2022-08-01
37621,366,2,999,0,,0,2022-08-01
37622,343,2,999,1,0.0,1,2022-08-01
37623,123,1,999,0,,0,2022-08-01
37624,711,1,999,0,,1,2022-08-01
37625,207,1,6,1,1.0,1,2022-08-01
37626,628,1,999,0,,0,2022-08-01
37627,341,1,3,2,1.0,1,2022-08-01
37628,130,2,999,1,0.0,0,2022-08-01
37629,241,2,999,0,,0,2022-08-01
37630,192,1,999,0,,0,2022-08-01
37631,340,1,999,0,,1,2022-08-01
37632,148,1,999,2,0.0,0,2022-08-01
37633,606,1,6,1,1.0,1,2022-08-01
37634,300,1,999,0,,0,2022-08-01
37635,156,1,999,1,0.0,1,2022-08-01
37636,109,1,999,0,,0,2022-08-01
37637,162,2,999,1,0.0,1,2022-08-01
37638,33,2,999,0,,0,2022-08-01
37639,460,2,999,0,,1,2022-08-01
37640,278,1,999,0,,1,2022-08-01
37641,212,1,999,0,,0,2022-08-01
37642,243,2,999,0,,0,2022-08-01
37643,249,2,3,1,1.0,1,2022-08-01
37644,177,1,999,0,,0,2022-08-01
37645,205,1,999,0,,1,2022-08-01
37646,543,1,999,1,0.0,0,2022-08-01
37647,147,1,999,1,0.0,0,2022-08-01
37648,113,1,6,2,1.0,0,2022-08-01
37649,215,1,999,1,0.0,1,2022-08-01
37650,161,1,999,1,0.0,1,2022-08-01
37651,90,1,999,0,,0,2022-08-01
37652,96,1,999,0,,0,2022-08-01
37653,108,1,999,0,,0,2022-08-01
37654,210,2,999,1,0.0,0,2022-08-01
37655,101,1,999,0,,0,2022-08-01
37656,360,1,999,0,,0,2022-08-01
37657,66,1,999,1,0.0,0,2022-08-01
37658,148,1,999,2,0.0,1,2022-08-01
37659,117,1,999,0,,0,2022-08-01
37660,363,1,999,0,,0,2022-08-01
37661,216,1,999,0,,1,2022-08-01
37662,587,2,999,1,0.0,1,2022-08-01
37663,193,1,13,1,1.0,1,2022-08-01
37664,370,2,999,0,,1,2022-08-01
37665,395,1,999,0,,1,2022-08-01
37666,532,1,999,1,0.0,1,2022-08-01
